wavelength_nm,n,k
1500.0000,2.057628,0.000000
1502.5000,2.057581,0.000000
1505.0000,2.057535,0.000000
1507.5000,2.057489,0.000000
1510.0000,2.057443,0.000000
1512.5000,2.057397,0.000000
1515.0000,2.057352,0.000000
1517.5000,2.057307,0.000000
1520.0000,2.057261,0.000000
1522.5000,2.057217,0.000000
1525.0000,2.057172,0.000000
1527.5000,2.057128,0.000000
1530.0000,2.057084,0.000000
1532.5000,2.057040,0.000000
1535.0000,2.056997,0.000000
1537.5000,2.056953,0.000000
1540.0000,2.056910,0.000000
1542.5000,2.056867,0.000000
1545.0000,2.056824,0.000000
1547.5000,2.056782,0.000000
1550.0000,2.056740,0.000000
1552.5000,2.056697,0.000000
1555.0000,2.056656,0.000000
1557.5000,2.056614,0.000000
1560.0000,2.056572,0.000000
1562.5000,2.056531,0.000000
1565.0000,2.056490,0.000000
1567.5000,2.056449,0.000000
1570.0000,2.056408,0.000000
1572.5000,2.056368,0.000000
1575.0000,2.056328,0.000000
1577.5000,2.056288,0.000000
1580.0000,2.056248,0.000000
1582.5000,2.056208,0.000000
1585.0000,2.056169,0.000000
1587.5000,2.056129,0.000000
1590.0000,2.056090,0.000000
1592.5000,2.056051,0.000000
1595.0000,2.056013,0.000000
1597.5000,2.055974,0.000000
1600.0000,2.055936,0.000000
1602.5000,2.055897,0.000000
1605.0000,2.055860,0.000000
1607.5000,2.055822,0.000000
1610.0000,2.055784,0.000000
1612.5000,2.055747,0.000000
1615.0000,2.055709,0.000000
1617.5000,2.055672,0.000000
1620.0000,2.055635,0.000000
1622.5000,2.055598,0.000000
1625.0000,2.055562,0.000000
1627.5000,2.055526,0.000000
1630.0000,2.055489,0.000000
1632.5000,2.055453,0.000000
1635.0000,2.055417,0.000000
1637.5000,2.055382,0.000000
1640.0000,2.055346,0.000000
1642.5000,2.055311,0.000000
1645.0000,2.055275,0.000000
1647.5000,2.055240,0.000000
1650.0000,2.055206,0.000000
1652.5000,2.055171,0.000000
1655.0000,2.055136,0.000000
1657.5000,2.055102,0.000000
1660.0000,2.055068,0.000000
1662.5000,2.055033,0.000000
1665.0000,2.055000,0.000000
1667.5000,2.054966,0.000000
1670.0000,2.054932,0.000000
1672.5000,2.054899,0.000000
1675.0000,2.054865,0.000000
1677.5000,2.054832,0.000000
1680.0000,2.054799,0.000000
1682.5000,2.054766,0.000000
1685.0000,2.054734,0.000000
1687.5000,2.054701,0.000000
1690.0000,2.054669,0.000000
